DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
2024-02-26 01:00:00,9.1,24.0,25.0,0.39,,0.0,1,29,67,185,13t
2024-02-26 02:00:00,14.7,20.0,26.0,0.39,,0.0,1,29,66,180,13t
2024-02-26 03:00:00,11.8,19.0,25.0,0.38,,0.0,1,29,68,186,13t
2024-02-26 04:00:00,17.6,21.0,25.0,0.39,,0.0,1,29,69,191,13t
2024-02-26 05:00:00,18.6,24.0,19.0,0.42,1.0,0.0,1,28,71,178,13t
2024-02-26 06:00:00,15.5,22.0,9.0,,,,1,28,71,166,13t
2024-02-26 07:00:00,20.6,27.0,,0.54,16.0,0.0,1,29,69,158,13t
2024-02-26 08:00:00,17.3,36.0,14.0,0.5,10.0,0.0,1,30,64,157,13t
2024-02-26 09:00:00,17.1,70.0,21.0,0.51,10.0,0.0,1,32,55,162,13t
2024-02-26 10:00:00,20.5,49.0,34.0,0.49,7.0,0.0,1,34,48,89,13t
2024-02-26 11:00:00,29.5,66.0,50.0,0.46,5.0,0.0,1,34,44,132,13t
2024-02-26 12:00:00,28.3,63.0,65.0,0.44,4.0,0.0,1,35,40,52,13t
2024-02-26 13:00:00,28.8,57.0,80.0,0.43,1.0,0.0,1,36,35,66,13t
2024-02-26 14:00:00,41.9,70.0,81.0,0.42,0.0,0.0,1,37,32,141,13t
2024-02-26 15:00:00,44.7,71.0,84.0,0.41,0.0,0.0,1,38,29,147,13t
2024-02-26 16:00:00,43.1,73.0,80.0,0.43,2.0,0.0,0,37,30,120,13t
2024-02-26 17:00:00,45.0,85.0,79.0,0.5,9.0,1.0,1,35,39,214,13t
2024-02-26 18:00:00,39.1,69.0,47.0,0.57,10.0,0.0,1,33,53,193,13t
2024-02-26 19:00:00,32.2,56.0,39.0,0.54,8.0,0.0,1,31,58,192,13t
2024-02-26 20:00:00,30.5,51.0,34.0,0.5,6.0,0.0,1,31,60,193,13t
2024-02-26 21:00:00,30.8,44.0,29.0,0.47,3.0,0.0,1,30,62,187,13t
2024-02-26 22:00:00,25.6,36.0,27.0,0.49,3.0,0.0,1,30,61,189,13t
2024-02-26 23:00:00,25.0,38.0,28.0,0.47,3.0,0.0,1,30,60,189,13t
2024-02-27 00:00:00,27.9,39.0,29.0,0.48,0.0,0.0,1,30,64,180,13t
2024-02-27 01:00:00,22.8,32.0,27.0,0.46,,0.0,1,29,67,182,13t
2024-02-27 02:00:00,19.3,30.0,27.0,0.43,,1.0,1,29,69,185,13t
2024-02-27 03:00:00,20.2,26.0,26.0,0.43,,1.0,1,29,70,194,13t
2024-02-27 04:00:00,19.9,24.0,28.0,0.46,,0.0,1,29,71,179,13t
2024-02-27 05:00:00,24.6,30.0,25.0,,,,1,28,72,204,13t
2024-02-27 06:00:00,23.8,34.0,,0.65,8.0,0.0,1,28,73,179,13t
2024-02-27 07:00:00,28.0,71.0,16.0,0.72,16.0,0.0,1,29,68,218,13t
2024-02-27 08:00:00,27.6,59.0,24.0,0.71,12.0,1.0,1,30,64,275,13t
2024-02-27 09:00:00,29.4,81.0,31.0,0.69,10.0,1.0,2,31,59,277,13t
2024-02-27 10:00:00,32.2,55.0,42.0,0.71,12.0,1.0,0,34,47,92,13t
2024-02-27 11:00:00,37.5,64.0,53.0,0.66,13.0,1.0,1,34,42,130,13t
2024-02-27 12:00:00,41.4,82.0,74.0,0.57,7.0,1.0,1,35,36,122,13t
2024-02-27 13:00:00,43.1,73.0,85.0,0.53,6.0,1.0,1,36,33,132,13t
2024-02-27 14:00:00,51.7,94.0,93.0,0.54,6.0,1.0,1,36,31,149,13t
2024-02-27 15:00:00,54.6,95.0,94.0,0.55,4.0,1.0,1,37,27,142,13t
2024-02-27 16:00:00,56.3,79.0,79.0,0.58,10.0,1.0,1,37,24,147,13t
2024-02-27 17:00:00,51.1,106.0,70.0,0.59,12.0,1.0,0,37,25,54,13t
2024-02-27 18:00:00,50.6,89.0,56.0,0.71,19.0,1.0,1,33,42,191,13t
2024-02-27 19:00:00,41.4,80.0,52.0,0.66,10.0,1.0,1,31,56,213,13t
2024-02-27 20:00:00,36.5,64.0,46.0,0.63,6.0,1.0,1,30,59,267,13t
2024-02-27 21:00:00,31.9,55.0,42.0,0.61,4.0,1.0,1,30,61,192,13t
2024-02-27 22:00:00,30.3,47.0,40.0,0.55,2.0,1.0,1,30,58,185,13t
2024-02-27 23:00:00,31.5,43.0,40.0,0.52,2.0,1.0,1,30,59,186,13t
2024-02-26 00:00:00,10.7,,,,,,1,29,93,191,14t
2024-02-26 01:00:00,11.5,,,,,,1,29,92,194,14t
2024-02-26 02:00:00,14.6,,,,,,1,29,92,191,14t
2024-02-26 03:00:00,15.1,,,,,,0,29,95,186,14t
2024-02-26 04:00:00,16.7,,,,,,0,28,97,176,14t
2024-02-26 05:00:00,18.9,,,,,,0,28,98,171,14t
2024-02-26 06:00:00,20.0,,,,,,0,28,98,166,14t
2024-02-26 07:00:00,28.6,,,,,,0,29,96,178,14t
2024-02-26 08:00:00,28.3,,,,,,0,30,87,172,14t
2024-02-26 09:00:00,27.8,,,,,,1,31,75,186,14t
2024-02-26 10:00:00,25.8,,,,,,1,33,63,183,14t
2024-02-26 11:00:00,29.6,,,,,,1,34,56,168,14t
2024-02-26 12:00:00,29.4,,,,,,1,35,55,177,14t
2024-02-26 13:00:00,28.5,,,,,,1,35,53,190,14t
2024-02-26 14:00:00,36.2,,,,,,1,35,50,190,14t
2024-02-26 15:00:00,37.2,,,,,,1,35,51,196,14t
2024-02-26 16:00:00,44.1,,,,,,1,34,52,197,14t
2024-02-26 17:00:00,46.7,,,,,,2,33,65,209,14t
2024-02-26 18:00:00,40.0,,,,,,1,31,76,206,14t
2024-02-26 19:00:00,38.9,,,,,,1,31,80,199,14t
2024-02-26 20:00:00,38.8,,,,,,1,30,85,193,14t
2024-02-26 21:00:00,33.4,,,,,,1,30,89,191,14t
2024-02-26 22:00:00,30.2,,,,,,0,30,91,193,14t
2024-02-26 23:00:00,29.4,,,,,,0,30,92,196,14t
2024-02-27 00:00:00,28.7,,,,,,1,30,93,198,14t
2024-02-27 01:00:00,26.2,,,,,,1,29,95,192,14t
2024-02-27 02:00:00,23.6,,,,,,1,29,98,195,14t
2024-02-27 03:00:00,25.6,,,,,,1,29,98,195,14t
2024-02-27 04:00:00,24.5,,,,,,1,29,98,193,14t
2024-02-27 05:00:00,26.7,,,,,,1,29,98,231,14t
2024-02-27 06:00:00,32.0,,,,,,0,29,98,192,14t
2024-02-27 07:00:00,37.1,,,,,,0,29,98,217,14t
2024-02-27 08:00:00,40.9,,,,,,0,30,91,224,14t
2024-02-27 09:00:00,41.0,,,,,,0,32,73,184,14t
2024-02-27 10:00:00,39.5,,,,,,1,33,61,181,14t
2024-02-27 11:00:00,41.3,,,,,,1,34,56,185,14t
2024-02-27 12:00:00,36.7,,,,,,1,34,53,181,14t
2024-02-27 13:00:00,36.7,,,,,,1,35,51,172,14t
2024-02-27 14:00:00,39.3,,,,,,2,35,47,184,14t
2024-02-27 15:00:00,42.6,,,,,,1,35,43,186,14t
2024-02-27 16:00:00,50.2,,,,,,1,34,47,199,14t
2024-02-27 17:00:00,53.8,,,,,,2,33,53,202,14t
2024-02-27 18:00:00,55.0,,,,,,2,31,70,208,14t
2024-02-27 19:00:00,55.5,,,,,,1,30,79,206,14t
2024-02-27 20:00:00,53.7,,,,,,0,30,85,214,14t
2024-02-27 21:00:00,47.8,,,,,,0,30,83,199,14t
2024-02-27 22:00:00,46.0,,,,,,0,30,82,194,14t
2024-02-27 23:00:00,42.7,,,,,,1,30,87,192,14t
2024-02-26 00:00:00,10.6,18.0,,,,,3,28,79,187,16t
2024-02-26 01:00:00,11.1,18.0,,,,,3,28,79,190,16t
2024-02-26 02:00:00,14.1,18.0,,,,,2,28,80,194,16t
2024-02-26 03:00:00,14.1,19.0,,,,,2,28,81,198,16t
2024-02-26 04:00:00,14.3,20.0,,,,,2,28,81,194,16t
2024-02-26 05:00:00,15.3,21.0,,,,,2,28,81,191,16t
2024-02-26 06:00:00,15.1,24.0,,,,,2,28,81,164,16t
2024-02-26 07:00:00,16.6,26.0,,,,,2,28,81,157,16t
2024-02-26 08:00:00,18.3,28.0,,,,,3,29,76,172,16t
2024-02-26 09:00:00,17.3,30.0,,,,,2,30,71,167,16t
2024-02-26 10:00:00,19.5,34.0,,,,,2,32,64,166,16t
2024-02-26 11:00:00,23.8,38.0,,,,,3,32,64,185,16t
2024-02-26 12:00:00,25.6,37.0,,,,,3,33,60,189,16t
2024-02-26 13:00:00,28.5,35.0,,,,,3,33,59,203,16t
2024-02-26 14:00:00,28.0,37.0,,,,,4,33,59,208,16t
2024-02-26 15:00:00,28.1,43.0,,,,,4,33,59,210,16t
2024-02-26 16:00:00,29.3,49.0,,,,,4,32,65,216,16t
2024-02-26 17:00:00,28.9,48.0,,,,,5,31,71,212,16t
2024-02-26 18:00:00,27.2,43.0,,,,,4,30,74,210,16t
2024-02-26 19:00:00,26.3,40.0,,,,,3,30,76,209,16t
2024-02-26 20:00:00,25.1,39.0,,,,,3,29,78,202,16t
2024-02-26 21:00:00,23.6,37.0,,,,,2,29,79,194,16t
2024-02-26 22:00:00,21.6,35.0,,,,,2,29,80,194,16t
2024-02-26 23:00:00,21.5,33.0,,,,,2,29,79,194,16t
2024-02-27 00:00:00,22.6,32.0,,,,,2,29,81,191,16t
2024-02-27 01:00:00,22.5,31.0,,,,,2,29,82,198,16t
2024-02-27 02:00:00,22.2,31.0,,,,,3,28,82,201,16t
2024-02-27 03:00:00,23.0,30.0,,,,,3,28,83,202,16t
2024-02-27 04:00:00,23.6,32.0,,,,,2,28,84,196,16t
2024-02-27 05:00:00,21.4,36.0,,,,,2,28,82,193,16t
2024-02-27 06:00:00,22.4,40.0,,,,,2,28,83,193,16t
2024-02-27 07:00:00,23.1,42.0,,,,,2,28,80,196,16t
2024-02-27 08:00:00,23.2,42.0,,,,,2,29,75,196,16t
2024-02-27 09:00:00,26.9,43.0,,,,,2,31,68,192,16t
2024-02-27 10:00:00,30.2,46.0,,,,,3,31,67,189,16t
2024-02-27 11:00:00,27.1,47.0,,,,,3,31,66,202,16t
2024-02-27 12:00:00,24.9,49.0,,,,,3,32,63,195,16t
2024-02-27 13:00:00,26.3,45.0,,,,,3,33,59,196,16t
2024-02-27 14:00:00,28.3,48.0,,,,,3,33,57,199,16t
2024-02-27 15:00:00,31.6,54.0,,,,,4,33,56,209,16t
2024-02-27 16:00:00,35.2,58.0,,,,,4,32,59,211,16t
2024-02-27 17:00:00,38.9,59.0,,,,,4,31,67,208,16t
2024-02-27 18:00:00,38.4,55.0,,,,,4,30,72,209,16t
2024-02-27 19:00:00,37.9,54.0,,,,,3,30,74,209,16t
2024-02-27 20:00:00,38.1,54.0,,,,,3,30,71,201,16t
2024-02-27 21:00:00,37.4,54.0,,,,,3,30,70,208,16t
2024-02-27 22:00:00,35.9,57.0,,,,,3,29,73,194,16t
2024-02-27 23:00:00,31.6,49.0,,,,,3,29,75,197,16t
2024-02-26 00:00:00,11.5,,,2.56,,,3,28,99,192,17t
2024-02-26 01:00:00,10.9,,,2.58,,,2,28,99,194,17t
2024-02-26 02:00:00,8.4,,,2.58,,,2,28,99,195,17t
2024-02-26 03:00:00,5.0,,,2.59,,,1,28,99,200,17t
2024-02-26 04:00:00,7.8,,,2.61,,,1,28,99,194,17t
2024-02-26 05:00:00,11.6,,,2.61,,,2,28,99,167,17t
2024-02-26 06:00:00,16.4,,,2.62,,,2,28,99,154,17t
2024-02-26 07:00:00,18.9,,,2.63,,,2,29,99,161,17t
2024-02-26 08:00:00,20.1,,,2.59,,,3,29,99,181,17t
2024-02-26 09:00:00,19.0,,,2.62,,,2,30,98,173,17t
2024-02-26 10:00:00,19.8,,,2.65,,,2,31,76,176,17t
2024-02-26 11:00:00,24.5,,,2.63,,,3,32,68,174,17t
2024-02-26 12:00:00,25.8,,,2.62,,,3,32,65,176,17t
2024-02-26 13:00:00,28.0,,,2.66,,,2,33,60,190,17t
2024-02-26 14:00:00,30.5,,,2.65,,,3,34,57,205,17t
2024-02-26 15:00:00,27.8,,,2.66,,,2,34,56,223,17t
2024-02-26 16:00:00,25.5,,,2.66,,,3,33,59,231,17t
2024-02-26 17:00:00,25.0,,,2.65,,,3,31,68,230,17t
2024-02-26 18:00:00,23.9,,,2.66,,,2,30,74,234,17t
2024-02-26 19:00:00,21.1,,,2.66,,,2,30,78,213,17t
2024-02-26 20:00:00,23.1,,,2.62,,,2,29,93,210,17t
2024-02-26 21:00:00,23.4,,,2.63,,,2,29,97,198,17t
2024-02-26 22:00:00,22.9,,,2.64,,,2,29,99,193,17t
2024-02-26 23:00:00,22.8,,,2.64,,,2,29,99,194,17t
2024-02-27 00:00:00,22.9,,,2.61,,,2,29,99,193,17t
2024-02-27 01:00:00,18.1,,,2.61,,,2,29,99,204,17t
2024-02-27 02:00:00,19.0,,,2.6,,,2,28,99,203,17t
2024-02-27 03:00:00,21.0,,,2.6,,,2,28,99,211,17t
2024-02-27 04:00:00,24.1,,,2.68,,,1,28,99,203,17t
2024-02-27 05:00:00,25.9,,,2.66,,,2,28,99,199,17t
2024-02-27 06:00:00,27.6,,,2.78,,,1,28,99,203,17t
2024-02-27 07:00:00,30.3,,,2.77,,,2,29,99,191,17t
2024-02-27 08:00:00,31.6,,,2.69,,,2,29,99,171,17t
2024-02-27 09:00:00,33.3,,,2.67,,,1,31,74,161,17t
2024-02-27 10:00:00,34.4,,,2.66,,,2,31,68,176,17t
2024-02-27 11:00:00,33.3,,,2.64,,,4,32,68,170,17t
2024-02-27 12:00:00,29.1,,,2.66,,,4,32,65,179,17t
2024-02-27 13:00:00,26.4,,,2.68,,,3,33,60,189,17t
2024-02-27 14:00:00,26.1,,,2.7,,,3,33,59,176,17t
2024-02-27 15:00:00,31.8,,,2.73,,,3,34,55,188,17t
2024-02-27 16:00:00,37.8,,,2.71,,,2,34,54,244,17t
2024-02-27 17:00:00,42.9,,,2.72,,,2,32,61,223,17t
2024-02-27 18:00:00,39.8,,,2.71,,,2,30,70,227,17t
2024-02-27 19:00:00,35.9,,,2.7,,,2,30,74,222,17t
2024-02-27 20:00:00,33.2,,,2.7,,,2,30,73,207,17t
2024-02-27 21:00:00,29.8,,,2.7,,,1,30,70,225,17t
2024-02-27 22:00:00,26.2,,,2.7,,,2,29,73,202,17t
2024-02-27 23:00:00,27.5,,,2.68,,,2,29,79,197,17t
2024-02-26 00:00:00,27.5,,,4.35,,,1,28,88,204,18t
2024-02-26 01:00:00,30.5,,,0.54,,,1,28,86,205,18t
2024-02-26 02:00:00,31.1,,,0.49,,,1,28,87,206,18t
2024-02-26 03:00:00,26.9,,,0.49,,,1,28,89,206,18t
2024-02-26 04:00:00,28.8,,,0.54,,,1,28,90,205,18t
2024-02-26 05:00:00,26.6,,,0.64,,,0,28,91,144,18t
2024-02-26 06:00:00,33.4,,,0.78,,,0,28,91,113,18t
2024-02-26 07:00:00,32.1,,,0.71,,,1,28,90,125,18t
2024-02-26 08:00:00,36.7,,,0.58,,,1,30,85,134,18t
2024-02-26 09:00:00,32.3,,,0.51,,,1,30,83,219,18t
2024-02-26 10:00:00,34.8,,,0.48,,,3,30,83,229,18t
2024-02-26 11:00:00,39.7,,,0.5,,,3,31,76,223,18t
2024-02-26 12:00:00,38.9,,,0.48,,,3,31,75,228,18t
2024-02-26 13:00:00,38.8,,,0.47,,,4,31,76,227,18t
2024-02-26 14:00:00,36.4,,,0.47,,,3,32,77,219,18t
2024-02-26 15:00:00,36.2,,,0.48,,,3,32,77,221,18t
2024-02-26 16:00:00,41.0,,,0.5,,,4,31,81,220,18t
2024-02-26 17:00:00,39.9,,,0.46,,,4,30,86,220,18t
2024-02-26 18:00:00,33.6,,,0.47,,,3,29,89,215,18t
2024-02-26 19:00:00,38.1,,,0.48,,,3,29,89,209,18t
2024-02-26 20:00:00,29.0,,,0.46,,,3,29,90,208,18t
2024-02-26 21:00:00,32.9,,,0.47,,,2,29,89,207,18t
2024-02-26 22:00:00,36.5,,,0.54,,,1,29,87,207,18t
2024-02-26 23:00:00,39.1,,,0.53,,,1,29,88,207,18t
2024-02-27 00:00:00,36.4,,,0.48,,,1,29,91,206,18t
2024-02-27 01:00:00,38.4,,,4.35,,,2,28,94,206,18t
2024-02-27 02:00:00,34.1,,,0.5,,,2,28,93,204,18t
2024-02-27 03:00:00,34.6,,,,,,2,28,94,205,18t
2024-02-27 04:00:00,36.0,,,0.52,,,1,28,95,202,18t
2024-02-27 05:00:00,37.3,,,0.53,,,1,28,94,205,18t
2024-02-27 06:00:00,39.1,,,0.61,,,1,28,93,204,18t
2024-02-27 07:00:00,43.9,,,0.62,,,1,28,89,214,18t
2024-02-27 08:00:00,41.0,,,0.54,,,1,29,82,212,18t
2024-02-27 09:00:00,38.6,,,0.52,,,2,30,80,222,18t
2024-02-27 10:00:00,39.1,,,0.52,,,2,30,79,224,18t
2024-02-27 11:00:00,43.9,,,0.53,,,3,31,75,215,18t
2024-02-27 12:00:00,45.0,,,0.53,,,3,31,73,218,18t
2024-02-27 13:00:00,43.4,,,0.52,,,4,31,72,225,18t
2024-02-27 14:00:00,43.3,,,0.53,,,3,32,72,227,18t
2024-02-27 15:00:00,46.5,,,0.54,,,3,32,73,215,18t
2024-02-27 16:00:00,50.4,,,0.58,,,3,31,75,215,18t
2024-02-27 17:00:00,53.0,,,0.53,,,3,30,82,215,18t
2024-02-27 18:00:00,44.3,,,0.54,,,3,30,85,212,18t
2024-02-27 19:00:00,47.7,,,0.55,,,3,29,86,209,18t
2024-02-27 20:00:00,47.5,,,0.56,,,3,29,80,206,18t
2024-02-27 21:00:00,43.1,,,0.55,,,2,29,79,206,18t
2024-02-27 22:00:00,41.5,,,0.52,,,2,29,82,205,18t
2024-02-27 23:00:00,41.1,,,0.54,,,2,29,83,205,18t
2024-02-26 00:00:00,14.7,,,,,,10,0,5,222,19t
2024-02-26 01:00:00,16.6,,,,,,10,0,2,221,19t
2024-02-26 02:00:00,17.3,,,,,,10,0,23,222,19t
2024-02-26 03:00:00,17.3,,,,,,10,0,36,220,19t
2024-02-26 04:00:00,17.8,,,,,,10,0,35,218,19t
2024-02-26 05:00:00,18.8,,,,,,9,0,40,200,19t
2024-02-26 06:00:00,18.3,,,,,,10,0,40,175,19t
2024-02-26 07:00:00,26.1,,,,,,10,0,3,163,19t
2024-02-26 08:00:00,26.0,,,,,,10,0,0,174,19t
2024-02-26 09:00:00,26.7,,,,,,9,0,0,200,19t
2024-02-26 10:00:00,24.0,,,,,,7,0,0,194,19t
2024-02-26 11:00:00,27.4,,,,,,8,0,0,200,19t
2024-02-26 12:00:00,31.7,,,,,,8,0,0,170,19t
2024-02-26 13:00:00,34.8,,,,,,6,0,0,242,19t
2024-02-26 14:00:00,32.1,,,,,,10,0,0,243,19t
2024-02-26 15:00:00,35.7,,,,,,9,0,0,242,19t
2024-02-26 16:00:00,33.8,,,,,,10,0,0,242,19t
2024-02-26 17:00:00,31.6,,,,,,10,0,0,239,19t
2024-02-26 18:00:00,27.3,,,,,,10,0,0,234,19t
2024-02-26 19:00:00,28.2,,,,,,10,0,0,236,19t
2024-02-26 20:00:00,26.5,,,,,,10,0,0,231,19t
2024-02-26 21:00:00,21.8,,,,,,10,0,7,225,19t
2024-02-26 22:00:00,26.9,,,,,,10,0,10,223,19t
2024-02-26 23:00:00,26.0,,,,,,10,0,19,226,19t
2024-02-27 00:00:00,22.3,,,,,,10,0,30,224,19t
2024-02-27 01:00:00,23.0,,,,,,10,0,49,227,19t
2024-02-27 02:00:00,23.7,,,,,,10,0,45,228,19t
2024-02-27 03:00:00,27.4,,,,,,10,0,56,221,19t
2024-02-27 04:00:00,30.6,,,,,,10,0,64,198,19t
2024-02-27 05:00:00,32.8,,,,,,10,0,68,204,19t
2024-02-27 06:00:00,35.0,,,,,,10,0,77,210,19t
2024-02-27 07:00:00,35.3,,,,,,10,0,43,199,19t
2024-02-27 08:00:00,37.0,,,,,,8,0,0,223,19t
2024-02-27 09:00:00,35.5,,,,,,9,0,0,235,19t
2024-02-27 10:00:00,33.6,,,,,,9,0,0,205,19t
2024-02-27 11:00:00,32.3,,,,,,9,0,0,192,19t
2024-02-27 12:00:00,36.5,,,,,,8,0,0,192,19t
2024-02-27 13:00:00,41.6,,,,,,5,0,0,247,19t
2024-02-27 14:00:00,42.6,,,,,,9,0,0,252,19t
2024-02-27 15:00:00,46.9,,,,,,10,0,0,250,19t
2024-02-27 16:00:00,40.5,,,,,,9,0,0,250,19t
2024-02-27 17:00:00,40.4,,,,,,10,0,0,237,19t
2024-02-27 18:00:00,34.1,,,,,,10,0,0,236,19t
2024-02-27 19:00:00,37.7,,,,,,10,0,0,230,19t
2024-02-27 20:00:00,30.7,,,,,,10,0,0,231,19t
2024-02-27 21:00:00,30.1,,,,,,10,0,0,232,19t
2024-02-27 22:00:00,32.0,,,,,,10,0,0,226,19t
2024-02-27 23:00:00,33.3,,,,,,10,0,0,227,19t
2024-02-26 00:00:00,18.9,31.0,23.0,0.23,8.0,0.0,2,28,75,157,20t
2024-02-26 01:00:00,14.0,28.0,22.0,0.21,8.0,1.0,1,28,75,170,20t
2024-02-26 02:00:00,16.0,32.0,20.0,0.21,7.0,1.0,0,27,80,244,20t
2024-02-26 03:00:00,15.0,29.0,19.0,0.24,8.0,1.0,0,27,81,220,20t
2024-02-26 04:00:00,15.1,37.0,,,,,1,27,79,113,20t
2024-02-26 05:00:00,21.0,40.0,13.0,0.32,15.0,1.0,1,27,79,106,20t
2024-02-26 06:00:00,23.1,45.0,12.0,0.38,15.0,1.0,2,27,84,104,20t
2024-02-26 07:00:00,28.1,57.0,13.0,0.35,14.0,2.0,2,27,82,116,20t
2024-02-26 08:00:00,31.8,78.0,18.0,0.32,11.0,2.0,2,29,75,121,20t
2024-02-26 09:00:00,25.0,61.0,22.0,0.29,9.0,1.0,1,30,68,109,20t
2024-02-26 10:00:00,25.0,52.0,31.0,0.28,7.0,2.0,1,32,59,158,20t
2024-02-26 11:00:00,26.2,59.0,40.0,0.29,5.0,1.0,1,33,53,93,20t
2024-02-26 12:00:00,35.1,65.0,46.0,0.32,4.0,1.0,1,34,49,49,20t
2024-02-26 13:00:00,39.0,66.0,49.0,0.34,3.0,1.0,1,35,45,100,20t
2024-02-26 14:00:00,39.1,75.0,51.0,0.35,5.0,2.0,2,35,41,133,20t
2024-02-26 15:00:00,42.1,77.0,51.0,0.37,5.0,1.0,1,36,39,120,20t
2024-02-26 16:00:00,48.0,73.0,51.0,0.39,7.0,1.0,1,36,39,103,20t
2024-02-26 17:00:00,49.1,84.0,51.0,0.4,8.0,2.0,1,35,40,124,20t
2024-02-26 18:00:00,53.9,91.0,46.0,0.43,10.0,2.0,1,34,42,133,20t
2024-02-26 19:00:00,47.9,107.0,37.0,0.42,14.0,1.0,1,31,60,245,20t
2024-02-26 20:00:00,41.9,79.0,28.0,0.4,13.0,1.0,1,30,68,232,20t
2024-02-26 21:00:00,36.1,63.0,29.0,0.38,13.0,1.0,1,29,69,219,20t
2024-02-26 22:00:00,39.8,53.0,25.0,0.39,12.0,1.0,1,29,70,216,20t
2024-02-26 23:00:00,31.0,53.0,21.0,0.38,15.0,1.0,1,29,69,173,20t
2024-02-27 00:00:00,30.0,52.0,25.0,0.34,10.0,1.0,1,28,70,167,20t
2024-02-27 01:00:00,31.9,49.0,25.0,0.29,8.0,1.0,1,28,73,155,20t
2024-02-27 02:00:00,26.0,44.0,23.0,0.29,9.0,1.0,1,27,78,201,20t
2024-02-27 03:00:00,27.0,40.0,21.0,0.26,10.0,1.0,0,26,84,283,20t
2024-02-27 04:00:00,25.0,42.0,19.0,0.29,10.0,1.0,0,26,87,185,20t
2024-02-27 05:00:00,25.1,45.0,,,,,1,26,86,174,20t
2024-02-27 06:00:00,29.1,46.0,13.0,0.39,18.0,1.0,1,27,85,131,20t
2024-02-27 07:00:00,35.0,69.0,10.0,0.51,21.0,1.0,1,27,82,79,20t
2024-02-27 08:00:00,34.1,71.0,16.0,0.45,19.0,2.0,1,29,76,121,20t
2024-02-27 09:00:00,39.0,81.0,27.0,0.37,14.0,2.0,1,31,66,301,20t
2024-02-27 10:00:00,40.1,72.0,36.0,0.38,12.0,1.0,1,32,56,303,20t
2024-02-27 11:00:00,43.1,80.0,44.0,0.38,8.0,1.0,2,32,53,95,20t
2024-02-27 12:00:00,46.1,80.0,48.0,0.39,7.0,1.0,2,34,45,118,20t
2024-02-27 13:00:00,49.0,87.0,53.0,0.4,5.0,2.0,2,34,41,127,20t
2024-02-27 14:00:00,50.1,97.0,54.0,0.42,5.0,2.0,2,35,37,119,20t
2024-02-27 15:00:00,53.1,95.0,56.0,0.44,5.0,2.0,2,35,35,137,20t
2024-02-27 16:00:00,56.0,103.0,56.0,0.44,6.0,4.0,2,35,33,127,20t
2024-02-27 17:00:00,56.0,97.0,53.0,0.46,8.0,2.0,1,34,36,120,20t
2024-02-27 18:00:00,56.1,89.0,42.0,0.47,15.0,1.0,0,32,46,271,20t
2024-02-27 19:00:00,61.5,98.0,32.0,0.68,25.0,1.0,1,30,59,271,20t
2024-02-27 20:00:00,81.1,142.0,35.0,0.48,15.0,1.0,1,29,68,251,20t
2024-02-27 21:00:00,43.0,82.0,32.0,0.43,13.0,1.0,0,28,73,248,20t
2024-02-27 22:00:00,43.9,76.0,28.0,0.45,14.0,1.0,0,27,76,230,20t
2024-02-27 23:00:00,40.9,71.0,28.0,0.45,13.0,1.0,1,28,70,176,20t
2024-02-26 00:00:00,28.5,,,,,,0,0,0,0,21t
2024-02-26 01:00:00,25.2,,,,,,0,0,0,0,21t
2024-02-26 02:00:00,23.0,,,,,,0,0,0,0,21t
2024-02-26 03:00:00,20.9,,,,,,0,0,0,0,21t
2024-02-26 04:00:00,18.7,,,,,,0,0,0,0,21t
2024-02-26 05:00:00,12.1,,,,,,0,0,0,0,21t
2024-02-26 06:00:00,10.1,,,,,,0,0,0,0,21t
2024-02-26 07:00:00,10.3,,,,,,0,0,0,0,21t
2024-02-26 08:00:00,13.4,,,,,,0,0,0,0,21t
2024-02-26 09:00:00,17.5,,,,,,0,0,0,0,21t
2024-02-26 10:00:00,20.9,,,,,,0,0,0,0,21t
2024-02-26 11:00:00,27.4,,,,,,0,0,0,0,21t
2024-02-26 12:00:00,31.9,,,,,,0,0,0,0,21t
2024-02-26 13:00:00,34.7,,,,,,0,0,0,0,21t
2024-02-26 14:00:00,35.4,,,,,,0,0,0,0,21t
2024-02-26 15:00:00,34.0,,,,,,0,0,0,0,21t
2024-02-26 16:00:00,36.2,,,,,,0,0,0,0,21t
2024-02-26 17:00:00,41.4,,,,,,0,0,0,0,21t
2024-02-26 18:00:00,47.7,,,,,,0,0,0,0,21t
2024-02-26 19:00:00,49.6,,,,,,0,0,0,0,21t
2024-02-26 20:00:00,51.4,,,,,,0,0,0,0,21t
2024-02-26 21:00:00,55.8,,,,,,0,0,0,0,21t
2024-02-26 22:00:00,58.9,,,,,,0,0,0,0,21t
2024-02-26 23:00:00,53.7,,,,,,0,0,0,0,21t
2024-02-27 00:00:00,46.8,,,,,,0,0,0,0,21t
2024-02-27 01:00:00,41.0,,,,,,0,0,0,0,21t
2024-02-27 02:00:00,38.5,,,,,,0,0,0,0,21t
2024-02-27 03:00:00,36.8,,,,,,0,0,0,0,21t
2024-02-27 04:00:00,32.8,,,,,,0,0,0,0,21t
2024-02-27 05:00:00,35.9,,,,,,0,0,0,0,21t
2024-02-27 06:00:00,34.3,,,,,,0,0,0,0,21t
2024-02-27 07:00:00,31.7,,,,,,0,0,0,0,21t
2024-02-27 08:00:00,26.6,,,,,,0,0,0,0,21t
